"Year","Geo","State","Region","Commodity","Measure","Unit","type","Treatment","Name","ID","Value"
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","FIELD EDGES",NA,72
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","NO-TILL OR MINIMUM TILL USED)",NA,22
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","PLOWED DOWN CROP RESIDUE USING CONVENTIONAL TILLAGE)",NA,78
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","WATER MGMT PRACTICES USED)",NA,40
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","BENEFICIAL ORGANISMS APPLIED OR RELEASED)",NA,6
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","BIOLOGICAL PESTICIDES APPLIED)",NA,12
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","FLORAL LURES",NA,4
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","GROUND COVERS",NA,61
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","PESTICIDES WITH DIFFERENT MECHANISMS OF ACTION USED TO KEEP PEST FROM BECOMING RESISTANT TO PESTICIDES)",NA,37
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","SCOUTING DATA COMPARED TO PUBLISHED INFORMATION TO ASSIST DECISIONS)",NA,36
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","TRAP CROP GROWN TO MANAGE INSECTS)",NA,2
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE)",NA,48
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","PLANTING LOCATIONS PLANNED TO AVOID CROSS INFESTATION OF PESTS)",NA,55
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","PLANTING OR HARVESTING DATES ADJUSTED)",NA,10
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","ROTATED CROPS DURING PAST 3 YEARS)",NA,94
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","ROW SPACING",NA,14
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","DIAGNOSTIC LABORATORY SERVICES USED FOR PEST DETECTION VIA SOIL OR PLANT TISSUE ANALYSIS)",NA,36
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","FIELD MAPPING DATA USED TO ASSIST DECISIONS)",NA,28
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - ESTABLISHED PROCESS USED)",NA,65
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST ADVISORY WARNING)",NA,27
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST DEVELOPMENT MODEL)",NA,27
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS - NOT SCOUTED)",NA,1
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY CONDUCTING GENERAL OBSERVATIONS WHILE PERFORMING ROUTINE TASKS)",NA,4
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY DELIBERATELY GOING TO THE CROP ACRES OR GROWING AREAS)",NA,95
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY EMPLOYEE)",NA,0
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,9
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,25
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OPERATOR",NA,64
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OTHER)",NA,1
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES)",NA,94
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY EMPLOYEE)",NA,0
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,9
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,27
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY OPERATOR",NA,64
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY OTHER)",NA,1
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES)",NA,96
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY EMPLOYEE)",NA,0
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,7
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,24
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY OPERATOR",NA,68
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY OTHER)",NA,1
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS)",NA,97
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","WEATHER DATA USED TO ASSIST DECISIONS)",NA,86
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","WRITTEN OR ELECTRONIC RECORDS KEPT TO TRACK THE ACTIVITY OF PESTS)",NA,62
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","CROP ACRES CULTIVATED FOR WEED CONTROL)",NA,70
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","EQUIPMENT & IMPLEMENTS CLEANED AFTER FIELD WORK TO REDUCE SPREAD OF PESTS)",NA,51
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","FIELD EDGES",NA,66
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","NO-TILL OR MINIMUM TILL USED)",NA,27
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","PLOWED DOWN CROP RESIDUE USING CONVENTIONAL TILLAGE)",NA,83
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","WATER MGMT PRACTICES USED)",NA,31
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","BENEFICIAL ORGANISMS APPLIED OR RELEASED)",NA,3
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","BIOLOGICAL PESTICIDES APPLIED)",NA,15
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","FLORAL LURES",NA,16
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","GROUND COVERS",NA,50
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","PESTICIDES WITH DIFFERENT MECHANISMS OF ACTION USED TO KEEP PEST FROM BECOMING RESISTANT TO PESTICIDES)",NA,58
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","SCOUTING DATA COMPARED TO PUBLISHED INFORMATION TO ASSIST DECISIONS)",NA,54
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","TRAP CROP GROWN TO MANAGE INSECTS)",NA,1
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE)",NA,45
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","PLANTING LOCATIONS PLANNED TO AVOID CROSS INFESTATION OF PESTS)",NA,47
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","PLANTING OR HARVESTING DATES ADJUSTED)",NA,18
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","ROTATED CROPS DURING PAST 3 YEARS)",NA,90
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","ROW SPACING",NA,22
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","DIAGNOSTIC LABORATORY SERVICES USED FOR PEST DETECTION VIA SOIL OR PLANT TISSUE ANALYSIS)",NA,12
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","FIELD MAPPING DATA USED TO ASSIST DECISIONS)",NA,18
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - ESTABLISHED PROCESS USED)",NA,29
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST ADVISORY WARNING)",NA,14
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST DEVELOPMENT MODEL)",NA,12
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS - NOT SCOUTED)",NA,6
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY CONDUCTING GENERAL OBSERVATIONS WHILE PERFORMING ROUTINE TASKS)",NA,19
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY DELIBERATELY GOING TO THE CROP ACRES OR GROWING AREAS)",NA,75
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY EMPLOYEE)",NA,0
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,5
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,6
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OPERATOR",NA,86
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OTHER)",NA,2
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES)",NA,79
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY EMPLOYEE)",NA,0
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,4
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,10
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY OPERATOR",NA,84
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY OTHER)",NA,2
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES)",NA,84
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY EMPLOYEE)",NA,0
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,5
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,5
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY OPERATOR",NA,88
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY OTHER)",NA,2
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS)",NA,89
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","WEATHER DATA USED TO ASSIST DECISIONS)",NA,57
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","WRITTEN OR ELECTRONIC RECORDS KEPT TO TRACK THE ACTIVITY OF PESTS)",NA,37
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","CROP ACRES CULTIVATED FOR WEED CONTROL)",NA,75
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","EQUIPMENT & IMPLEMENTS CLEANED AFTER FIELD WORK TO REDUCE SPREAD OF PESTS)",NA,48
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","FIELD EDGES",NA,60
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","NO-TILL OR MINIMUM TILL USED)",NA,23
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","PLOWED DOWN CROP RESIDUE USING CONVENTIONAL TILLAGE)",NA,71
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","WATER MGMT PRACTICES USED)",NA,24
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","BENEFICIAL ORGANISMS APPLIED OR RELEASED)",NA,4
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","BIOLOGICAL PESTICIDES APPLIED)",NA,8
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","FLORAL LURES",NA,7
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","GROUND COVERS",NA,53
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","PESTICIDES WITH DIFFERENT MECHANISMS OF ACTION USED TO KEEP PEST FROM BECOMING RESISTANT TO PESTICIDES)",NA,36
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","SCOUTING DATA COMPARED TO PUBLISHED INFORMATION TO ASSIST DECISIONS)",NA,37
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","TRAP CROP GROWN TO MANAGE INSECTS)",NA,5
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE)",NA,74
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","PLANTING LOCATIONS PLANNED TO AVOID CROSS INFESTATION OF PESTS)",NA,34
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","PLANTING OR HARVESTING DATES ADJUSTED)",NA,64
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","ROTATED CROPS DURING PAST 3 YEARS)",NA,88
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","ROW SPACING",NA,61
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","DIAGNOSTIC LABORATORY SERVICES USED FOR PEST DETECTION VIA SOIL OR PLANT TISSUE ANALYSIS)",NA,60
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","FIELD MAPPING DATA USED TO ASSIST DECISIONS)",NA,17
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - ESTABLISHED PROCESS USED)",NA,61
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST ADVISORY WARNING)",NA,48
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST DEVELOPMENT MODEL)",NA,54
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS - NOT SCOUTED)",NA,5
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY CONDUCTING GENERAL OBSERVATIONS WHILE PERFORMING ROUTINE TASKS)",NA,11
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY DELIBERATELY GOING TO THE CROP ACRES OR GROWING AREAS)",NA,84
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY EMPLOYEE)",NA,8
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,2
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OPERATOR",NA,90
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OTHER)",NA,0
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES)",NA,95
2006,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY EMPLOYEE)",NA,8
